id,A0,A1,A2,A3,A4,A5
0,123.7432183908046,155.60321839080459,146.9351724137931,151.7632183908046,120.34413793103448,171.22252873563218
1,123.98238993710692,155.34824797843666,146.9299191374663,151.69074573225515,120.72165318957772,171.12219227313568
2,121.19815195071868,151.37885010266942,143.55544147843943,148.10574948665297,118.25564681724846,166.89322381930185
3,118.91854150504267,148.1186966640807,141.17028704422032,145.11792086889062,116.23972071373157,163.54383242823894
4,118.46210200056353,147.61651169343477,140.89715412792336,144.5643843336151,116.05494505494505,163.06452521837136
5,118.89655172413794,148.2853037766831,141.5948275862069,145.3440065681445,116.60385878489326,163.98440065681444
6,119.46388888888889,149.1,142.4148148148148,146.19953703703703,117.48032407407408,164.8800925925926
7,117.99351639969488,147.5621662852784,141.01868802440885,144.79519450800916,116.20938215102974,163.4042715484363
8,122.35505882352942,152.78117647058824,146.1835294117647,150.1974117647059,120.73435294117647,168.9169411764706
9,123.58447488584476,154.4599188229325,147.7272957889396,151.8335870116692,122.12455606291223,170.77042110603753
10,129.89368302312465,162.077834179357,155.12210941906375,159.70248166948676,128.5775521714608,178.98759165256627
11,128.4238038984052,159.91228588304784,152.85410513880686,157.4949793266391,127.33077377436503,176.26698168930892
12,128.0637402285027,158.7720986169573,151.76668671076368,156.28983764281418,127.2486470234516,174.5207456404089
13,132.54325382698468,164.06550373798504,156.9629761480954,161.57244571021715,131.90886436454255,179.9743681025276
14,129.27574611181169,160.10214375788146,152.8360655737705,157.750315258512,128.75746111811685,175.66960907944514
15,131.34359400998335,163.0083194675541,155.29658901830283,160.72088186356072,131.20174708818635,179.69550748752079
16,132.25125408942202,163.7059978189749,155.8309705561614,161.73173391494,132.0671755725191,180.7701199563795
17,131.8473260494537,162.84531339850489,154.9422081656124,161.02041403105233,131.45945945945945,179.92006900517538
18,132.5175026123302,163.83829676071056,155.93887147335423,162.1507314524556,131.9401776384535,181.01959247648904
19,133.12818696883852,164.20561850802645,156.27289896128423,162.73253068932956,132.1654863078376,181.57247403210576
20,135.95185651353052,166.66677155443676,158.96570169918186,165.40371302706103,134.76368785399623,183.8590308370044
21,139.77968197879858,170.6743816254417,162.92137809187278,169.63551236749117,138.27844522968198,188.20212014134276
22,141.59069353882632,172.57083580320094,164.76259632483698,171.4819205690575,140.09098992294014,189.6544161232958
