id,A0,A1,A2,A3,A4,A5
0,120.53112731351655,153.94279304542906,146.93550196298372,150.3236118900729,119.05103757711721,169.5614133482894
1,120.09511754068716,153.29113924050634,145.66726943942135,149.5627486437613,118.61446654611211,168.5887884267631
2,120.23213580734307,153.46782471377813,144.98183971575207,149.48716936439004,118.38570864587446,168.34188709040663
3,118.35759694850604,150.7212333121424,141.04895104895104,145.99046408137318,115.95581691036236,164.80673871582962
4,121.01348747591523,154.35500963391138,144.3684971098266,149.66040462427745,117.97880539499036,168.4330443159923
5,122.70689655172414,156.41379310344828,146.1921906693712,151.28752535496957,119.0,170.52231237322516
6,121.7944582299421,154.68651778329198,144.8842018196857,149.77626137303557,117.979735318445,169.1563275434243
7,122.96648480124708,155.25214341387374,146.03624318004677,151.04871395167575,119.21239282930631,170.49415432579892
8,117.17339097022094,147.149855907781,138.94956772334294,143.7377521613833,114.08837656099904,162.0806916426513
9,116.0,146.0,138.0,143.0,114.0,162.0
