id,A0,A1,A2,A3,A4,A5
0,141.0783322804801,138.5571699305117,169.2065698041693,175.10170562223627,140.03032217308908,198.7605811749842
1,141.3049886621315,138.6950113378685,168.05385487528343,173.36167800453515,139.57426303854876,197.9591836734694
2,142.20649458784345,139.65278934221482,169.1715237302248,174.40716069941715,139.9233971690258,199.65528726061615
3,144.11337466784767,141.47652790079715,172.25066430469442,178.0132860938884,141.2639503985828,203.86713906111603
4,146.17486338797815,143.54644808743168,176.61543715846994,183.40027322404373,142.95081967213116,209.0655737704918
5,148.62645128722866,145.9984856133266,181.96314992428066,190.34326097930338,145.08379606259464,215.3770822816759
6,150.56364874063988,147.90469707283867,186.928522804629,196.67460857726346,146.92307692307693,220.92920353982302
7,152.39334811529935,149.7640798226164,191.18758314855876,202.56363636363636,148.7250554323725,225.7290465631929
8,153.1437778879524,150.38671294000991,193.00892414476945,205.5007436787308,149.68864650470996,227.96033713435796
9,152.7473595268272,150.06886354034643,192.30756231516688,204.96366708914238,149.59062103929023,227.35572454583863
10,151.20987654320987,148.66451959205583,189.54965110037574,202.0348899624262,148.42404723564144,223.97799248523887
11,149.3204081632653,146.68571428571428,185.21768707482994,197.82993197278913,146.85102040816327,219.09047619047618
12,146.20435308343409,143.5906892382104,178.53869407496978,190.90326481257557,143.98548972188632,211.89359129383314
13,143.93548387096774,141.3379874819451,173.0077034183919,183.81126624939816,141.90852190659606,205.6706788637458
14,143.5,148.0,173.5,182.5,141.0,204.0
15,142.18809523809523,139.4734126984127,168.60515873015873,177.78492063492064,140.05396825396826,200.52063492063493
16,141.9567966280295,139.32349841938884,166.97523709167544,174.70284510010538,139.8108535300316,198.7286617492097
17,141.73382173382174,139.08180708180709,166.33394383394383,172.78754578754578,139.61294261294262,197.85225885225884
18,142.11665053242982,139.53630203291385,167.75314617618588,173.59874152952565,140.01742497579863,199.45788964181995
19,142.98152770843734,140.3025461807289,170.59360958562158,176.07388916625064,141.0164752870694,202.49076385421867
20,144.93879003558717,142.28540925266904,176.05907473309608,181.82419928825624,143.34163701067615,208.43985765124555
21,146.95123580494322,144.34802939211758,182.0507682030728,188.2184368737475,145.86372745490982,214.52839011356045
22,148.7586408904511,146.0738137082601,187.45518453427064,194.46104276508495,148.306971294669,220.30404217926187
23,148.90592955862684,146.31654034774854,190.05394560855996,197.92064199732502,149.18591172536782,222.74988854213106
24,149.48316498316498,146.7648709315376,192.10549943883277,200.93265993265993,150.27777777777777,224.59259259259258
25,149.59621289662232,146.92425793244627,192.54094165813714,202.31473899692938,150.86438075742066,224.88126919140225
26,148.3287841191067,145.6699751861042,189.9590570719603,200.0285359801489,149.93238213399505,221.8684863523573
27,146.65486725663717,144.03244837758112,185.49085545722713,195.79469026548674,148.29262536873156,216.96873156342184
28,144.31588785046728,141.73084112149533,180.09844236760125,190.28909657320872,146.05794392523364,211.18504672897197
29,142.18136850783182,139.51360263808738,174.63314097279473,184.0651277823578,143.81698268755153,205.3421269579555
30,140.65528146742568,138.11891208096142,169.93232131562303,178.6369386464263,141.97343453510436,200.43896268184693
31,139.37078651685394,136.86457717327025,166.6883500887049,174.37492607924304,140.36428149024246,197.0816085156712
32,139.30598121601582,136.7014335145823,165.6589223924864,172.53435491843797,139.69896193771626,196.21799307958477
33,140.06416072585873,137.57355800388854,167.1244329228775,173.59170447180816,139.9604666234608,197.93130265716138
34,141.78598180845373,139.17763509898342,169.58052434456928,176.40823970037454,141.12894596040664,201.21669341894062
35,143.9637592137592,141.4078624078624,174.18243243243242,181.57739557739558,143.0300982800983,206.65356265356266
36,145.91012345679013,143.30814814814815,179.77975308641976,188.46567901234567,144.87703703703704,212.59160493827162
37,142.0,143.0,179.0,187.0,144.0,213.0
38,147.76161616161616,145.13484848484848,184.54747474747475,194.80757575757576,146.76666666666668,217.7631313131313
39,148.93244194229416,146.32582688247712,188.46235045742435,200.33427163969037,148.22237860661505,221.8332160450387
40,148.5,153.25,187.0,200.0,147.5,221.5
41,149.45936981757876,146.84660033167495,189.6882255389718,203.33830845771143,148.84825870646767,223.455223880597
42,148.30106707317074,145.63490853658536,189.86814024390245,204.4199695121951,148.13033536585365,223.0800304878049
43,146.81837916063677,144.20911722141824,187.1903039073806,201.95513748191027,146.8234442836469,219.92474674384948
44,144.53244722439405,141.8670836591087,183.2220484753714,197.30023455824863,144.28303362001563,214.9835809225958
45,138.3540328336902,135.9507494646681,173.7187723054961,185.95717344753749,138.12990720913632,203.8087080656674
46,138.5219260533104,135.99484092863284,171.17368873602751,182.5236457437661,138.03181427343077,200.9664660361135
47,135.22878932316493,132.84556720686368,165.3164918970448,174.73212583412774,134.3765490943756,194.11725452812203
48,133.31277926720287,131.00983020554065,161.6184092940125,169.23324396782843,132.11438784629132,189.5111706881144
49,137.37602179836512,134.93460490463215,165.47956403269754,172.32788374205268,135.6330608537693,194.2488646684832
50,138.42385173247382,135.9290894439968,167.87026591458502,173.8170829975826,136.36422240128928,196.53827558420627
51,140.6215306980656,138.01682085786376,171.717409587889,177.44322960470984,138.4247266610597,200.932716568545
52,142.86785960082588,140.24501032346868,176.77426015141089,182.83895388850655,140.77150722642807,206.45767377838953
53,145.5342019543974,142.86482084690553,183.43973941368077,190.41368078175896,143.83957654723127,213.45765472312704
54,147.54187192118226,144.91707717569787,188.59031198686372,196.33825944170772,146.123973727422,218.9983579638752
55,149.11036036036037,146.48423423423424,193.08896396396398,201.84797297297297,148.27815315315314,223.64076576576576
56,149.8153846153846,147.15837104072398,194.8343891402715,204.65701357466062,149.66334841628958,225.69411764705882
57,149.01376462491396,146.37095664143152,193.762560220234,203.82243633860978,149.25258086717136,224.39229181004816
58,147.64760147601476,144.97140221402213,190.88837638376384,200.39760147601476,148.10885608856088,221.16420664206643
59,146.2534965034965,143.6075174825175,186.73076923076923,195.84615384615384,146.7229020979021,217.0262237762238
