id,A0,A1,A2,A3,A4,A5
0,155.55313588850174,152.50435540069685,134.83188153310104,138.6123693379791,114.8170731707317,160.4547038327526
1,154.382096069869,151.12663755458516,133.86681222707423,137.72270742358077,114.55458515283843,158.8886462882096
2,156.05455962587686,152.87996882307093,134.75915822291503,138.6866718628215,114.98908807482464,160.41075604053
3,157.12526205450735,154.13522012578616,135.44601677148847,139.38941299790358,115.41090146750524,161.1095387840671
4,157.69292748433304,154.71217547000896,136.25514771709936,140.34735899731425,115.97224709042077,162.32587287376901
5,158.78657799274487,155.8174123337364,137.14328899637243,140.683192261185,115.96614268440145,163.11124546553808
6,160.51856435643563,157.48019801980197,137.990099009901,142.36943069306932,116.28527227722772,165.17326732673268
7,159.6236802413273,156.6870286576169,137.288838612368,141.1870286576169,115.12745098039215,163.8129713423831
8,158.48290598290598,155.6117216117216,136.9737484737485,140.2979242979243,114.53907203907204,163.23504273504273
9,156.9128986197049,153.9514516896716,135.93288910042835,138.53403141361255,113.56163731556401,161.4007615421228
10,155.4917869586859,152.45296167247386,134.6928820308611,136.86311597809856,112.36983573917372,159.81981085116973
11,156.60411899313502,153.67105263157896,135.48512585812358,138.01487414187642,112.73283752860412,160.78432494279176
12,154.3095238095238,151.32417582417582,133.8919413919414,135.92551892551893,111.53479853479854,158.5732600732601
13,152.83161004431315,149.6447562776957,133.43131462333827,134.95642540620383,111.31019202363368,157.60118168389957
14,154.86753246753247,151.9077922077922,134.90454545454546,136.66688311688313,112.52597402597402,159.49805194805194
15,153.72143340094658,150.73495605138606,134.21162947937796,135.3313049357674,111.97701149425288,157.9972954699121
16,154.5401129943503,151.54858757062146,134.76327683615818,135.48983050847457,112.3954802259887,158.76045197740112
17,155.262492474413,152.10656231186033,135.7200481637568,136.1198073449729,113.39975918121614,159.7844671884407
18,155.8470906630582,152.81529093369417,135.97293640054127,135.9742895805142,113.79228687415426,160.2807848443843
19,156.821875,153.8675,136.905625,136.48375,114.7875,161.486875
20,157.47534403669724,154.55733944954127,137.57454128440367,137.0401376146789,115.13646788990826,161.8704128440367
21,146.5874931431706,143.71749862863413,137.56226001097093,136.77125617114646,115.29347229840921,161.99067471201317
22,118.01025851456708,115.06934755847354,137.58268362741074,137.0049240869922,115.47476405416495,162.02585145670906
23,117.09242618741978,114.2548138639281,136.27792041078305,135.76765083440307,114.85365853658537,160.1245186136072
24,116.5139911634757,114.04565537555229,136.01030927835052,135.97496318114875,114.38880706921944,160.2540500736377
25,116.06882591093117,113.22995951417003,135.25748987854251,135.26396761133603,113.91336032388664,159.30121457489878
26,115.79617414248021,113.19063324538259,134.51451187335093,134.8562005277045,113.74406332453826,158.2401055408971
27,116.14093959731544,113.00958772770853,133.7478427612656,134.2665388302972,113.86481303930968,156.82454458293384
28,116.09658068386322,113.17216556688662,133.28554289142173,134.250149970006,113.499100179964,157.35392921415718
