id,A0,A1,A2,A3,A4,A5
0,126.67638483965014,161.52769679300292,155.10058309037902,159.39795918367346,125.02332361516035,176.40160349854227
1,127.30507559395248,162.45572354211663,155.2035637149028,159.69330453563714,125.24784017278618,176.87580993520518
2,127.65369649805447,162.65314063368538,155.21567537520846,159.64758198999445,125.3301834352418,176.9733185102835
3,127.21052631578948,162.19632414369258,154.34837092731829,158.81453634085213,124.47869674185463,176.3642439431913
4,127.07726514730406,161.8799332962757,153.91106170094497,158.27793218454698,124.10617009449695,176.10339077265147
5,126.94983461962514,161.53362734288865,153.70176405733187,157.8704520396913,123.81477398015436,175.81477398015434
6,127.4554163596168,161.8334561532793,154.08843036109064,158.11127487103906,124.38835666912307,176.18570375829034
7,126.69184549356223,161.01545064377683,153.52446351931331,157.38369098712445,123.60257510729613,175.6
8,126.78808395396074,160.97765741367638,153.677048070413,157.49695328368315,123.78266756939743,175.68517264725796
9,126.91510006064281,161.04487568223166,153.89630078835657,157.8029108550637,124.02971497877502,175.95694360218315
10,124.79138038725796,158.89818863210493,151.9375390381012,155.7058088694566,121.86508432229856,173.97001873828856
11,123.92679002413516,157.75060337892197,151.00724054706356,154.66130329847144,120.87771520514883,173.00402252614643
12,123.14304123711341,156.61920103092783,150.10115979381445,153.6333762886598,120.15592783505154,172.14948453608247
13,123.22242206235012,156.42745803357315,150.17625899280574,153.41187050359713,120.35791366906474,172.19004796163068
14,123.23429648241206,156.3894472361809,150.3819095477387,153.42902010050253,120.53517587939699,172.38881909547737
15,123.42416614222782,156.44619257394586,150.46507237256137,153.45752045311517,120.82001258653241,172.61107614852108
16,126.22163120567376,159.125,153.15070921985816,156.30230496453902,123.85992907801419,175.56737588652481
17,126.19306282722513,159.17997382198953,153.14921465968587,156.565445026178,124.01047120418848,175.61321989528795
18,126.13453650533224,159.17145200984413,153.2067268252666,156.7949138638228,124.1304347826087,175.6907301066448
19,126.1005854177754,159.26237360298032,153.10910058541776,156.91218733368814,124.14795103778606,175.73762639701968
20,126.14529914529915,159.42340565417487,152.991452991453,156.9756738987508,124.30703484549639,175.6955950032873
21,125.21313586606568,158.54732775273663,152.137797810689,156.0856406954282,123.55119124275596,174.41017385705086
22,125.37538148524924,158.8936927772126,152.48728382502543,156.57578840284842,124.08545269582909,174.75381485249238
23,125.54653465346534,159.0957095709571,152.4085808580858,156.50957095709572,124.23564356435644,174.67854785478548
24,125.15280898876405,159.22996254681647,152.73483146067414,156.84494382022473,124.47640449438202,174.9880149812734
25,125.76750330250991,159.64663143989432,152.9755614266843,157.42734478203434,125.12483487450463,175.4445178335535
26,125.09812847749114,159.00151745068285,152.29691451694487,157.00455235204856,124.65604451188669,174.95953464845726
27,124.9747656813266,157.95890410958904,151.14275414563807,156.1917808219178,124.0735400144196,174.04830569574622
28,124.16212534059946,157.65395095367847,151.23978201634878,156.24182561307902,123.59332425068119,174.12125340599454
29,124.21619766643789,157.4694577899794,151.1324639670556,156.40905971173643,123.41866849691147,174.1290322580645
30,124.60100286532952,157.3137535816619,150.99283667621776,156.56948424068767,123.37679083094555,174.20200573065904
31,124.59725400457666,157.4324942791762,151.23970251716247,156.94679633867275,123.2116704805492,174.37757437070937
32,124.72920065252855,157.3931484502447,151.08646003262643,157.0252854812398,123.2626427406199,174.2536704730832
33,128.64786462530216,161.3771152296535,154.9307010475423,160.96535052377115,127.4754230459307,177.85817888799355
34,128.866230121609,161.52198316183348,154.65668849391955,160.95696913002806,127.40972871842844,177.62394761459308
35,131.31001778304682,164.89508002371073,158.19976289270895,164.7184350918791,130.00948429164197,181.32602252519266
36,131.59814418272663,165.47608850820842,158.76802284082797,165.61241970021413,130.1912919343326,181.7444682369736
37,131.3258958755916,164.93103448275863,158.0,164.86544962812712,129.78837052062204,181.1237322515213
38,130.56509500351865,164.84166080225194,158.36101337086558,165.45109078114004,128.87755102040816,181.31597466572836
39,130.74335709656512,165.08619572261827,158.87751134154246,165.85158781594296,128.93259883344135,181.69799092676604
40,130.69765840220387,164.77272727272728,158.7451790633609,165.59641873278238,128.767217630854,181.58471074380165
41,129.8501400560224,164.4656862745098,158.81792717086836,165.40126050420167,128.03781512605042,181.4313725490196
42,129.66929133858267,164.26596675415573,158.82239720034997,165.21522309711287,127.89238845144357,181.2379702537183
43,130.2237860661506,164.00351864883885,158.51724137931035,164.22730471498946,128.31597466572836,181.0042223786066
44,129.86728971962617,163.8342679127726,158.6772585669782,164.33208722741432,128.09408099688474,180.88722741433023
45,129.8318219291014,164.0651277823578,159.2151690024732,164.71558120362738,128.1220115416323,181.0964550700742
46,129.90618244703847,163.9835711197579,159.4353653264159,164.57328145265888,128.21833117163857,181.03545179420666
47,130.03886010362694,164.09412780656305,159.81001727115716,164.44214162348877,128.36442141623488,181.15544041450778
48,130.44485025566107,164.4499634769905,160.37034331628925,164.4236669101534,128.86924762600438,181.43681519357196
49,130.64422277639235,164.6026600166251,160.8129675810474,164.21945137157107,129.18952618453866,181.62593516209478
50,130.90863579474342,165.04443053817272,161.35481852315394,164.2653316645807,129.5857321652065,181.94555694618273
51,128.51822916666666,162.830078125,159.23111979166666,161.47005208333334,127.427734375,179.66080729166666
52,128.53394495412843,163.02140672782875,159.3229357798165,161.2611620795107,127.56819571865444,179.7308868501529
53,128.11851851851853,162.8551440329218,159.23045267489712,161.159670781893,127.34897119341564,179.40740740740742
54,127.95598455598456,162.85945945945946,159.0895752895753,161.14826254826255,127.14440154440155,179.31814671814672
55,127.90650710545998,162.86836200448766,158.887808526552,161.17875841436052,127.0927449513837,179.1637995512341
56,127.91290111329404,163.31106745252129,158.96136214800262,161.68827766863132,127.04846103470858,179.30582842174198
57,128.12767644726407,163.5511498810468,159.0079302141158,162.05551149881046,127.19191118160191,179.50753370341
58,128.320819112628,163.73037542662115,158.74317406143345,162.06996587030716,127.2278156996587,179.5435153583618
59,128.65698041692988,164.02779532533165,157.6481364497789,161.5868603916614,127.14971572962729,179.46051800379027
60,127.34661921708185,162.74306049822064,155.85693950177935,160.2711743772242,125.43701067615659,178.0
