id,A0,A1,A2,A3,A4,A5
0,115.77814885496183,149.3888358778626,140.4604007633588,148.0229007633588,113.23759541984732,166.51431297709922
1,114.49442586399108,148.48494983277592,139.66833890746935,147.08472686733558,112.55295429208472,165.3283166109253
2,94.437960042061,121.90220820189275,114.9248159831756,120.71976866456362,92.48843322818087,136.11251314405888
3,94.43418803418804,121.85555555555555,114.84957264957265,120.36324786324786,92.24615384615385,135.36153846153846
4,94.23039806996381,121.854041013269,114.8572577402493,120.16405307599517,92.19219943707277,135.4278246883796
5,94.80428807036833,122.11874656404618,115.80208905992303,120.81363386476086,92.86146234194612,136.30346344145136
6,95.32039397450754,122.34472769409038,116.30706836616454,121.08342989571263,93.25086906141367,136.5289687137891
7,136.21989247311828,174.90537634408602,165.57043010752687,172.7252688172043,133.7752688172043,194.96290322580646
8,135.42051003798156,174.4270211611503,164.4867064568638,171.26424308193162,133.19804666304938,193.48290830168204
9,136.30235783633842,171.79056865464634,162.54507628294036,168.75450762829405,133.61719833564493,191.61165048543688
