timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2026-08-13T03:35:47.305285,59,0,0,0,0,0
2026-08-13T03:35:48.217990,59,0,0,0,0,0
2026-08-13T03:35:48.269517,59,0,0,0,0,0
2026-08-13T03:35:48.319688,60,0,0,0,0,0
2026-08-13T03:35:48.372623,58,0,0,0,0,0
2026-08-13T03:35:48.423840,59,0,0,0,0,0
2026-08-13T03:35:48.473965,58,0,0,0,0,0
2026-08-13T03:35:48.524804,59,0,0,0,0,0
2026-08-13T03:35:48.576809,60,0,0,0,0,0
2026-08-13T03:35:48.627963,59,0,0,0,0,0
2026-08-13T03:35:48.678435,60,0,0,0,0,0
2026-08-13T03:35:48.728506,59,0,0,0,0,0
2026-08-13T03:35:48.779349,60,0,0,0,0,0
2026-08-13T03:35:48.831289,59,0,0,0,0,0
2026-08-13T03:35:48.882003,60,0,0,0,0,0
2026-08-13T03:35:48.933463,59,0,0,0,0,0
2026-08-13T03:35:48.984471,60,0,0,0,0,0
2026-08-13T03:35:49.035914,59,0,0,0,0,0
2026-08-13T03:35:49.086566,60,0,0,0,0,0
2026-08-13T03:35:49.137874,60,0,0,0,0,0
2026-08-13T03:35:49.189163,60,0,0,0,0,0
2026-08-13T03:35:49.241121,62,0,0,0,0,0
2026-08-13T03:35:49.291579,60,0,0,0,0,0
2026-08-13T03:35:49.342753,61,0,0,0,0,0
2026-08-13T03:35:49.393997,60,0,0,0,0,0
2026-08-13T03:35:49.445801,61,0,0,0,0,0
2026-08-13T03:35:49.496850,61,0,0,0,0,0
2026-08-13T03:35:49.547364,61,0,0,0,0,0
2026-08-13T03:35:49.597372,62,0,0,0,0,0
2026-08-13T03:35:49.647972,61,0,0,0,0,0
2026-08-13T03:35:49.699146,59,0,0,0,0,0
2026-08-13T03:35:49.749773,57,0,0,0,0,0
2026-08-13T03:35:49.801747,58,0,0,0,0,0
2026-08-13T03:35:49.852917,56,0,0,0,0,0
2026-08-13T03:35:49.904827,58,0,0,0,0,0
2026-08-13T03:35:49.955290,56,0,0,0,0,0
2026-08-13T03:35:50.006937,58,0,0,0,0,0
2026-08-13T03:35:50.057415,58,0,0,0,0,0
2026-08-13T03:35:50.109339,58,0,0,0,0,0
2026-08-13T03:35:50.160271,60,0,0,0,0,0
2026-08-13T03:35:50.211817,58,0,0,0,0,0
2026-08-13T03:35:50.262220,60,0,0,0,0,0
2026-08-13T03:35:50.312396,57,0,0,0,0,0
2026-08-13T03:35:50.362606,60,0,0,0,0,0
2026-08-13T03:35:50.413517,58,0,0,0,0,0
2026-08-13T03:35:50.464874,59,0,0,0,0,0
2026-08-13T03:35:50.515703,58,0,0,0,0,0
2026-08-13T03:35:50.566049,60,0,0,0,0,0
2026-08-13T03:35:50.617018,61,0,0,0,0,0
2026-08-13T03:35:50.667564,60,0,0,0,0,0
2026-08-13T03:35:50.719619,61,0,0,0,0,0
2026-08-13T03:35:50.769746,59,0,0,0,0,0
2026-08-13T03:35:50.821686,61,0,0,0,0,0
2026-08-13T03:35:50.872279,59,0,0,0,0,0
2026-08-13T03:35:50.924670,61,0,0,0,0,0
2026-08-13T03:35:50.974743,61,0,0,0,0,0
2026-08-13T03:35:51.024862,63,0,0,0,0,0
2026-08-13T03:35:51.075476,62,0,0,0,0,0
2026-08-13T03:35:51.125638,63,0,0,0,0,0
