id,A0,A1,A2,A3,A4,A5
0,188.21633554083886,185.01103752759383,245.8962472406181,226.40618101545255,203.9690949227373,259.81015452538634
1,179.92469879518072,176.9487951807229,229.7515060240964,211.61144578313252,193.77861445783134,245.82831325301206
2,177.16329966329965,174.28451178451178,215.1060606060606,203.51683501683502,190.8804713804714,236.29124579124579
3,171.67917448405254,168.77298311444653,199.48405253283303,191.09193245778613,184.27392120075046,225.47091932457786
4,173.84172661870502,170.89208633093526,201.2859712230216,192.73021582733813,186.27158273381295,227.60611510791367
5,176.46122994652407,173.63235294117646,211.8850267379679,198.47326203208556,188.8101604278075,235.36096256684493
6,196.51766138855055,193.39829476248477,236.2923264311815,223.89037758830693,210.27649208282583,266.85627283800244
7,192.75968992248062,189.71317829457365,235.72868217054264,226.31782945736435,208.42635658914728,266.08527131782944
8,184.91625615763547,181.9630541871921,225.04761904761904,215.20114942528735,199.51231527093597,254.70525451559934
9,177.83781094527365,174.98507462686567,210.3313432835821,202.7004975124378,191.41194029850746,240.09353233830845
10,170.5924764890282,167.858934169279,196.7539184952978,191.68652037617554,183.49059561128527,224.54388714733543
11,168.62471655328798,165.8514739229025,192.54761904761904,186.5328798185941,179.6643990929705,219.29818594104307
12,172.0720620842572,169.15631929046563,200.82926829268294,192.90243902439025,182.86474501108648,227.3348115299335
13,178.02,175.00235294117647,214.91764705882352,205.3964705882353,189.79176470588234,241.61764705882354
14,181.97560975609755,179.05420054200542,225.420054200542,215.28048780487805,194.99728997289972,252.079945799458
15,181.1967391304348,178.29239130434783,226.17934782608697,217.2358695652174,194.97826086956522,251.81521739130434
16,176.5320886814469,173.67561260210036,214.96382730455076,208.39439906651108,190.18436406067678,241.60326721120185
17,171.26843100189035,168.36578449905483,199.59640831758034,195.03875236294897,183.16351606805293,227.63799621928166
18,167.30516431924883,164.5946791862285,189.5133020344288,184.72926447574335,177.34741784037558,217.6964006259781
19,163.12020460358056,160.32480818414322,184.18158567774935,178.43350383631713,170.83759590792837,211.230179028133
20,168.6946959896507,165.9417852522639,194.254851228978,186.97283311772316,176.11513583441138,222.9391979301423
21,176.4676007005254,173.55866900175133,207.79334500875657,200.05954465849388,184.45008756567427,238.28371278458843
22,178.74070021881838,175.7516411378556,212.9004376367615,205.6816192560175,187.50437636761487,244.18490153172866
23,177.328968903437,174.38952536824877,209.4975450081833,203.67757774140753,186.65466448445173,240.4255319148936
24,170.04749679075738,167.26572528883185,195.7535301668806,191.12580231065468,178.49293966623875,225.7946084724005
25,164.11063829787233,161.4028368794326,183.92340425531916,179.422695035461,171.645390070922,212.74468085106383
26,162.13235294117646,159.38235294117646,180.5614973262032,174.60026737967914,169.01604278074868,208.30614973262033
27,164.55889724310777,161.81328320802004,187.40852130325814,179.5,172.13784461152883,215.1315789473684
28,168.2065637065637,165.38320463320463,198.25482625482624,188.53861003861005,177.21718146718146,226.87451737451738
29,172.98325358851676,170.1244019138756,209.38397129186603,199.67464114832535,184.14832535885168,238.41866028708134
30,173.4924369747899,170.55882352941177,211.4327731092437,203.23613445378152,186.22857142857143,239.6798319327731
