timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2026-08-14T15:32:39.773972,64,74,72,65,70,0
2026-08-14T15:32:39.775356,65,76,73,65,69,0
2026-08-14T15:32:39.776741,65,75,73,66,69,0
2026-08-14T15:32:39.778762,64,74,72,66,69,0
2026-08-14T15:32:39.778762,65,75,72,66,70,0
2026-08-14T15:32:39.780779,65,74,71,65,69,0
2026-08-14T15:32:39.780779,65,75,73,64,70,0
2026-08-14T15:32:39.782290,65,74,72,66,69,0
2026-08-14T15:32:39.782943,64,75,73,65,70,0
2026-08-14T15:32:39.783636,65,74,72,67,69,0
2026-08-14T15:32:39.785643,64,73,72,66,71,0
2026-08-14T15:32:39.786960,64,75,73,66,70,0
2026-08-14T15:32:39.796435,64,75,72,65,70,0
2026-08-14T15:32:39.796435,64,74,72,66,70,0
2026-08-14T15:32:39.796435,65,75,72,66,70,0
2026-08-14T15:32:39.796435,64,75,73,65,70,0
2026-08-14T15:32:39.799020,64,74,71,65,70,0
2026-08-14T15:32:39.799694,64,74,72,65,70,0
2026-08-14T15:32:39.799694,64,73,72,66,70,0
2026-08-14T15:32:39.799694,65,74,73,66,70,0
2026-08-14T15:32:39.801702,65,76,72,66,71,0
2026-08-14T15:32:39.801702,64,75,72,65,70,0
2026-08-14T15:32:39.801702,64,76,73,66,70,0
2026-08-14T15:32:39.803816,65,75,73,66,69,0
2026-08-14T15:32:39.803816,64,74,72,65,70,0
2026-08-14T15:32:39.805826,65,75,73,65,70,0
2026-08-14T15:32:39.805826,65,75,72,66,70,0
2026-08-14T15:32:39.807144,63,75,73,66,70,0
2026-08-14T15:32:39.807821,64,74,73,66,70,0
2026-08-14T15:32:39.807821,64,74,71,65,70,0
2026-08-14T15:32:39.807821,65,75,72,65,70,0
2026-08-14T15:32:39.807821,64,73,72,66,70,0
2026-08-14T15:32:39.807821,64,74,73,65,70,0
2026-08-14T15:32:39.807821,65,74,73,66,70,0
2026-08-14T15:32:39.807821,65,75,72,65,70,0
2026-08-14T15:32:39.815281,64,75,73,66,70,0
2026-08-14T15:32:39.815281,64,73,72,66,70,0
2026-08-14T15:32:39.818832,64,74,72,65,70,0
2026-08-14T15:32:39.818832,65,75,72,66,70,0
2026-08-14T15:32:39.819853,64,75,73,66,70,0
2026-08-14T15:32:39.820931,65,75,73,66,71,0
2026-08-14T15:32:39.822753,65,74,72,66,70,0
2026-08-14T15:32:39.823262,65,74,72,65,69,0
2026-08-14T15:32:39.823262,64,74,72,65,70,0
2026-08-14T15:32:39.823262,65,75,73,66,69,0
2026-08-14T15:32:39.823262,65,74,72,66,69,0
2026-08-14T15:32:39.828259,65,74,72,65,70,0
2026-08-14T15:32:39.828771,64,74,73,66,70,0
2026-08-14T15:32:39.830810,65,74,72,66,69,0
2026-08-14T15:32:39.831454,65,74,73,65,69,0
2026-08-14T15:32:39.831454,65,75,72,65,70,0
2026-08-14T15:32:39.834030,65,74,72,65,70,0
2026-08-14T15:32:39.834030,64,73,72,65,70,0
2026-08-14T15:32:39.834030,66,75,73,66,70,0
2026-08-14T15:32:39.834030,66,74,71,65,70,0
2026-08-14T15:32:39.838410,65,74,71,65,71,0
2026-08-14T15:32:39.838410,63,74,72,65,69,0
2026-08-14T15:32:39.840973,64,75,72,64,70,0
2026-08-14T15:32:39.844152,63,75,72,66,70,0
2026-08-14T15:32:39.844691,65,74,73,66,70,0
2026-08-14T15:32:39.845815,64,73,73,66,70,0
2026-08-14T15:32:39.847343,64,75,72,66,70,0
2026-08-14T15:32:39.847343,65,74,72,65,69,0
2026-08-14T15:32:39.848966,64,73,72,65,70,0
2026-08-14T15:32:39.848966,64,74,71,65,70,0
2026-08-14T15:32:39.851090,64,74,72,66,71,0
2026-08-14T15:32:39.851994,65,74,73,65,69,0
2026-08-14T15:32:39.851994,65,73,71,65,70,0
