timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2026-08-09T16:43:25.766431,100,202,103,138,83,166
2026-08-09T16:43:25.818996,99,202,102,138,82,165
2026-08-09T16:43:25.872053,100,202,103,138,83,165
2026-08-09T16:43:25.924672,99,202,103,138,82,166
2026-08-09T16:43:25.978995,98,201,102,138,81,165
2026-08-09T16:43:26.032011,100,202,103,138,83,166
2026-08-09T16:43:26.084441,100,202,102,138,82,166
2026-08-09T16:43:26.134534,100,203,103,138,82,165
2026-08-09T16:43:26.187235,100,202,103,138,82,166
2026-08-09T16:43:26.240916,99,202,102,137,81,165
2026-08-09T16:43:26.293597,100,202,103,138,83,166
2026-08-09T16:43:26.347607,99,202,103,138,82,165
2026-08-09T16:43:26.400753,98,201,102,138,82,165
2026-08-09T16:43:26.453902,100,202,103,138,82,165
2026-08-09T16:43:26.507248,99,201,102,138,82,164
2026-08-09T16:43:26.560177,99,200,101,138,81,163
2026-08-09T16:43:26.613042,101,199,100,139,83,163
2026-08-09T16:43:26.666949,100,198,98,138,82,163
2026-08-09T16:43:26.720213,101,198,97,138,82,163
2026-08-09T16:43:26.773698,101,199,97,139,83,164
2026-08-09T16:43:26.826824,101,198,96,138,82,164
2026-08-09T16:43:26.879913,101,198,94,138,82,164
2026-08-09T16:43:26.932551,100,199,94,137,82,165
2026-08-09T16:43:26.986010,92,201,96,131,78,161
2026-08-09T16:43:27.039613,79,206,104,112,74,151
2026-08-09T16:43:27.092705,80,211,112,100,75,145
2026-08-09T16:43:27.146270,84,212,130,85,73,130
2026-08-09T16:43:27.199411,87,214,133,84,75,130
2026-08-09T16:43:27.252427,91,216,135,84,75,130
2026-08-09T16:43:27.305244,91,216,135,83,75,129
2026-08-09T16:43:27.355384,97,220,138,82,77,130
2026-08-09T16:43:27.408017,106,224,143,80,77,130
2026-08-09T16:43:27.461380,114,229,147,80,77,131
2026-08-09T16:43:27.514953,121,233,150,79,79,131
2026-08-09T16:43:27.568517,122,233,150,79,78,131
2026-08-09T16:43:27.621463,124,234,152,79,79,131
2026-08-09T16:43:27.674753,126,235,152,80,80,132
2026-08-09T16:43:27.727088,128,236,152,78,79,132
2026-08-09T16:43:27.781060,134,238,155,79,80,132
2026-08-09T16:43:27.833637,141,240,156,78,82,134
2026-08-09T16:43:27.887775,141,240,156,77,80,133
2026-08-09T16:43:27.940995,139,240,156,78,80,134
