timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2026-08-11T07:32:30.336660,40,42,46,45,58,51
2026-08-11T07:32:30.390356,40,42,46,46,57,50
2026-08-11T07:32:30.441790,41,42,47,46,58,52
2026-08-11T07:32:30.492945,39,42,47,45,57,51
2026-08-11T07:32:30.549770,40,42,46,45,57,51
2026-08-11T07:32:30.600025,41,43,48,46,58,52
2026-08-11T07:32:30.663625,41,42,47,45,58,52
2026-08-11T07:32:30.714638,40,42,48,45,58,52
2026-08-11T07:32:30.765204,42,43,47,46,58,52
2026-08-11T07:32:30.816412,40,43,47,45,58,51
2026-08-11T07:32:30.881997,41,43,48,45,58,52
2026-08-11T07:32:30.932638,41,42,47,46,58,52
2026-08-11T07:32:30.996506,40,42,47,45,58,52
2026-08-11T07:32:31.048529,41,42,47,46,58,52
2026-08-11T07:32:31.099382,41,43,48,46,58,52
2026-08-11T07:32:31.152469,40,43,47,46,58,52
2026-08-11T07:32:31.215106,40,43,46,46,58,52
2026-08-11T07:32:31.265419,41,44,48,46,59,52
2026-08-11T07:32:31.315842,40,43,47,46,58,52
2026-08-11T07:32:31.368678,40,43,48,47,58,52
2026-08-11T07:32:31.430246,41,43,48,46,58,53
2026-08-11T07:32:31.481207,42,44,48,46,59,53
2026-08-11T07:32:31.532432,41,43,48,46,58,53
2026-08-11T07:32:31.588774,41,43,48,46,59,52
2026-08-11T07:32:31.639838,41,43,48,46,58,53
2026-08-11T07:32:31.696818,40,43,48,46,59,52
2026-08-11T07:32:31.749780,41,44,48,46,59,52
2026-08-11T07:32:31.803225,41,43,49,47,60,53
2026-08-11T07:32:31.864335,42,44,48,47,60,54
2026-08-11T07:32:31.914882,40,43,48,46,58,52
2026-08-11T07:32:31.966662,42,44,48,46,60,53
2026-08-11T07:32:32.030335,41,43,48,47,59,53
2026-08-11T07:32:32.081981,43,44,48,46,59,54
2026-08-11T07:32:32.135076,41,44,47,46,58,53
2026-08-11T07:32:32.200891,41,43,48,47,60,53
2026-08-11T07:32:32.251357,42,43,48,47,59,52
2026-08-11T07:32:32.303489,43,44,49,47,60,53
2026-08-11T07:32:32.364488,42,44,48,47,60,54
2026-08-11T07:32:32.416457,40,43,48,47,59,53
2026-08-11T07:32:32.466983,42,44,48,47,60,53
2026-08-11T07:32:32.523307,42,43,48,45,59,52
2026-08-11T07:32:32.573572,40,43,47,45,58,51
2026-08-11T07:32:32.631212,42,43,47,46,58,51
2026-08-11T07:32:32.681289,42,44,47,46,59,53
2026-08-11T07:32:32.733367,40,43,48,46,59,52
2026-08-11T07:32:32.799098,42,43,47,45,58,52
2026-08-11T07:32:32.849710,40,43,48,46,59,52
2026-08-11T07:32:32.917163,40,42,47,46,59,52
2026-08-11T07:32:32.970940,41,43,47,46,58,52
2026-08-11T07:32:33.032144,41,43,46,45,59,52
2026-08-11T07:32:33.082960,42,43,48,46,59,53
2026-08-11T07:32:33.135084,40,43,47,45,58,52
2026-08-11T07:32:33.196599,40,42,47,46,58,51
2026-08-11T07:32:33.249373,41,43,48,46,58,52
2026-08-11T07:32:33.302717,42,44,48,46,58,52
2026-08-11T07:32:33.365910,41,43,48,47,59,52
2026-08-11T07:32:33.416304,41,43,47,46,59,52
2026-08-11T07:32:33.466540,42,44,48,47,60,53
2026-08-11T07:32:33.518585,43,45,51,49,62,55
2026-08-11T07:32:33.568940,42,44,49,47,61,53
2026-08-11T07:32:33.629841,40,42,48,45,59,51
2026-08-11T07:32:33.680171,43,46,50,49,62,55
2026-08-11T07:32:33.732960,43,44,49,49,61,54
2026-08-11T07:32:33.797928,38,41,46,45,52,48
2026-08-11T07:32:33.849284,40,41,44,43,51,46
2026-08-11T07:32:33.900902,38,40,42,41,48,43
2026-08-11T07:32:33.966116,40,40,45,43,51,45
2026-08-11T07:32:34.016202,38,41,46,42,52,46
