id,A0,A1,A2,A3,A4,A5
0,115.69397993311037,96.0510033444816,137.9339464882943,140.21321070234114,113.57859531772576,157.2876254180602
1,115.95978344934261,96.11059551430782,137.9427687548337,140.37277648878577,113.73317865429235,157.60092807424593
2,116.06653426017876,96.14995034756703,137.90963257199604,140.49453823237337,113.73882820258193,157.83714001986098
3,116.21895424836602,96.14596949891067,137.67320261437908,140.4553376906318,113.86710239651416,157.9738562091503
4,116.16764275256223,96.14494875549049,137.74670571010247,140.502196193265,113.92020497803807,158.1090775988287
5,116.08410493827161,96.05632716049382,137.60416666666666,140.31867283950618,113.85648148148148,157.99845679012347
6,116.61950856291884,96.72077438570365,138.49739389426657,140.9523454951601,114.65450483991064,158.70811615785556
7,117.21340388007054,97.60405643738977,139.352733686067,141.47354497354496,115.34391534391534,159.26278659611992
8,117.68110236220473,97.61181102362205,140.0220472440945,141.93622047244094,115.80629921259843,159.8244094488189
9,117.86882003955175,97.61239288068556,140.42847725774556,141.9901120632828,116.04878048780488,159.9960448253131
10,117.88935456831517,97.56580050293378,140.65968147527244,142.04945515507126,116.18440905280805,160.0913663034367
11,117.87122416534181,97.59618441971384,141.05484896661366,142.16057233704294,116.31955484896662,160.318759936407
12,117.69849246231156,97.55707106963388,141.127063890883,142.1127063890883,116.36539842067481,160.25556353194546
13,117.52408637873754,97.45348837209302,140.92441860465115,141.9235880398671,116.34468438538207,160.08305647840533
14,116.93849080532657,97.2155992390615,140.23462270133163,141.2580849714648,116.02092580849714,159.49714648065947
15,117.67036720751494,97.47480785653288,141.10760034158838,142.35610589239965,116.88385994876174,160.50982066609734
16,117.80754124116261,97.528672427337,141.12254516889237,142.45247446975648,117.17439120188531,160.62529457973292
17,117.75261655566128,97.55566127497622,141.39961941008562,142.6346336822074,117.49286393910562,160.74690770694576
18,117.71732522796353,97.52811550151975,141.41489361702128,142.661094224924,117.61322188449849,160.7933130699088
19,117.72967265047518,97.57866948257656,141.779303062302,142.7518479408659,117.85110876451954,160.8247096092925
20,117.59939455095862,97.52068617558022,141.72855701311806,142.75782038345105,118.02219979818365,160.71241170534813
21,117.48516746411484,97.50717703349282,141.68038277511963,142.84114832535886,118.10622009569379,160.80861244019138
22,117.38398018166804,97.53014037985136,141.64492155243602,142.84310487200662,118.19157720891825,160.7175887696119
23,117.51149425287356,97.52969348659003,141.544061302682,142.94731800766283,118.34578544061303,160.80459770114942
24,117.52236652236653,97.48773448773449,141.2828282828283,142.95165945165945,118.24242424242425,160.6125541125541
25,117.22145328719724,97.65657439446366,140.590830449827,142.64359861591694,117.73702422145328,160.1634948096886
26,116.51488095238095,97.25297619047619,139.7827380952381,142.2876984126984,116.78174603174604,159.62003968253967
27,116.86054721977052,97.25330979699912,139.37775816416593,142.37422771403354,116.83142100617829,159.54545454545453
28,117.2557127312296,97.44722524483134,139.35364526659413,142.74972796517955,117.02393906420022,159.81936887921654
29,117.15899280575539,97.38848920863309,139.25323741007193,142.78848920863308,116.83741007194244,159.7021582733813
30,117.41123370110331,97.50952858575727,139.56068204613842,143.14142427281845,117.03009027081244,159.95887662988966
31,116.93250843644545,97.40719910011249,139.29133858267716,143.01012373453318,116.42857142857143,159.61304836895388
32,116.67235494880546,97.31399317406144,139.2534129692833,143.0179180887372,116.21587030716724,159.4564846416382
33,116.30984455958549,97.23108808290155,139.23937823834197,143.1378238341969,115.82901554404145,159.2839378238342
34,116.18930762489045,97.21384750219106,139.5083260297984,143.3786152497809,115.69412795793164,159.43470639789658
35,116.39290989660266,97.28655834564255,140.16174298375185,144.0324963072378,115.85450516986707,160.03101920236338
36,116.64345637583892,97.43708053691275,140.7994966442953,144.7734899328859,116.07885906040268,160.6770134228188
37,116.40440528634362,97.40352422907489,140.90396475770925,144.8748898678414,115.83612334801762,160.71189427312774
38,114.9850863422292,96.93563579277865,139.5015698587127,143.26216640502355,114.4513343799058,158.9945054945055
39,115.81120689655172,97.22672413793103,140.69913793103447,144.375,115.27413793103449,160.17586206896553
40,115.84463894967178,97.16849015317287,140.7844638949672,144.28993435448578,115.2472647702407,160.05032822757113
41,114.99651567944251,96.87020905923345,139.71428571428572,143.051393728223,114.30400696864112,158.69686411149826
42,114.99070160608622,96.84192730346577,139.75739644970415,142.93829247675401,114.17328825021133,158.43956043956044
43,116.41935483870968,97.31996512641673,141.78552746294682,144.57715780296425,115.63382737576286,160.44376634699216
44,115.92845117845118,97.06481481481481,141.24915824915826,143.6986531986532,115.09680134680134,159.60858585858585
45,116.38036224976167,97.16587225929456,142.2001906577693,144.14585319351764,115.61677788369876,160.35557673975214
46,116.6713532513181,97.18629173989456,142.66080843585237,144.26537785588752,115.94903339191565,160.62565905096662
47,116.10632688927944,96.92267135325132,142.44112478031636,143.59841827768014,115.55799648506151,160.16783831282953
48,116.09604105571847,96.71627565982405,142.59677419354838,143.4816715542522,115.58724340175954,160.18768328445748
49,115.80841924398625,96.4372852233677,142.57130584192439,143.15292096219932,115.44673539518901,160.0085910652921
50,114.563184079602,96.0865671641791,141.08258706467663,141.7323383084577,114.27761194029851,158.5094527363184
51,114.89159891598916,96.19783197831978,141.60252935862692,142.2059620596206,114.61336946702801,159.10207768744354
52,115.14525139664805,96.13873370577281,141.75512104283055,142.2905027932961,114.74953445065177,159.32495344506518
53,115.00238853503184,96.10907643312102,141.5843949044586,142.44028662420382,114.8781847133758,159.2078025477707
54,114.36108108108108,95.81621621621622,140.14486486486487,141.04972972972973,113.68,157.82486486486488
55,115.94135802469135,96.31481481481481,142.21836419753086,143.27391975308643,115.3479938271605,160.19135802469137
56,116.14811229428848,96.18780251694095,141.23330106485963,142.90319457889643,115.26234269119071,160.02613746369798
57,116.46253469010176,96.27104532839962,140.69750231267346,142.82331174838112,115.15633672525439,159.9491211840888
58,116.62059433310297,96.25915687629579,140.58189357290948,142.82722874913614,114.9675190048376,159.9350380096752
59,116.40418118466899,96.00696864111498,139.7862950058072,142.1788617886179,114.27061556329849,159.4924506387921
60,116.07861936720997,95.7229146692234,139.6855225311601,142.23489932885906,113.98370086289549,159.2665388302972
