timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2026-08-18T15:57:00.257415,508,480,156,156,558,782,0
2026-08-18T15:57:00.260414,509,481,157,156,557,783,0
2026-08-18T15:57:00.260414,508,482,157,157,556,783,0
2026-08-18T15:57:00.261414,509,483,157,156,557,786,0
2026-08-18T15:57:00.264415,508,484,156,156,555,784,0
2026-08-18T15:57:00.264415,507,483,157,157,557,784,0
2026-08-18T15:57:00.265413,508,482,156,157,557,786,0
2026-08-18T15:57:00.268398,507,484,157,156,556,784,0
2026-08-18T15:57:00.268398,508,482,156,157,557,786,0
2026-08-18T15:57:00.269397,509,482,156,156,558,784,0
2026-08-18T15:57:00.272397,508,484,157,156,556,786,0
2026-08-18T15:57:00.273399,508,484,156,156,556,788,0
2026-08-18T15:57:00.273399,510,485,156,157,558,789,0
2026-08-18T15:57:00.276402,509,485,156,156,556,788,0
2026-08-18T15:57:00.277397,508,484,157,157,559,788,0
2026-08-18T15:57:00.277397,511,484,156,156,560,787,0
2026-08-18T15:57:00.280807,511,483,156,156,560,787,0
2026-08-18T15:57:00.280807,511,483,156,156,561,785,0
2026-08-18T15:57:00.281802,512,482,156,157,562,784,0
2026-08-18T15:57:00.285364,512,483,157,156,563,786,0
2026-08-18T15:57:00.285364,512,482,157,156,562,786,0
2026-08-18T15:57:00.285364,511,482,156,156,562,786,0
2026-08-18T15:57:00.288735,511,482,157,156,562,785,0
2026-08-18T15:57:00.289751,511,481,156,156,562,785,0
2026-08-18T15:57:00.289751,512,482,156,155,562,786,0
2026-08-18T15:57:00.292750,511,482,157,156,562,786,0
2026-08-18T15:57:00.293752,513,483,157,156,561,788,0
2026-08-18T15:57:00.293752,512,482,156,156,562,788,0
2026-08-18T15:57:00.296752,512,484,157,156,562,788,0
2026-08-18T15:57:00.298249,511,483,157,157,561,788,0
2026-08-18T15:57:00.299260,513,483,156,156,563,788,0
2026-08-18T15:57:00.301398,511,484,157,156,562,787,0
2026-08-18T15:57:00.301398,511,483,156,156,563,788,0
2026-08-18T15:57:00.302401,513,484,156,157,562,788,0
2026-08-18T15:57:00.305396,511,483,157,156,562,787,0
2026-08-18T15:57:00.306415,512,484,157,157,563,788,0
2026-08-18T15:57:00.306415,512,483,156,156,561,787,0
2026-08-18T15:57:00.309411,512,484,157,157,562,788,0
2026-08-18T15:57:00.310397,512,484,156,156,561,788,0
2026-08-18T15:57:00.310397,513,484,156,156,563,788,0
2026-08-18T15:57:00.313636,511,483,156,156,563,788,0
2026-08-18T15:57:00.313636,511,484,157,157,563,787,0
2026-08-18T15:57:00.314637,512,483,156,155,562,787,0
2026-08-18T15:57:00.318105,511,484,156,157,561,788,0
2026-08-18T15:57:00.318674,512,484,156,157,561,786,0
2026-08-18T15:57:00.318674,511,483,156,156,560,786,0
2026-08-18T15:57:00.322047,510,483,156,156,561,787,0
2026-08-18T15:57:00.322047,511,484,157,156,562,787,0
2026-08-18T15:57:00.323062,512,483,156,156,561,788,0
2026-08-18T15:57:00.326130,511,484,157,157,562,786,0
2026-08-18T15:57:00.326130,511,484,156,157,562,787,0
2026-08-18T15:57:00.326130,511,483,156,157,561,787,0
2026-08-18T15:57:00.329429,511,483,156,156,561,787,0
2026-08-18T15:57:00.330427,512,484,156,157,563,787,0
2026-08-18T15:57:00.330427,512,482,156,157,561,786,0
2026-08-18T15:57:00.333872,511,484,157,157,561,786,0
2026-08-18T15:57:00.333872,513,484,156,156,562,786,0
2026-08-18T15:57:00.334954,513,484,157,157,562,786,0
2026-08-18T15:57:00.337150,511,483,157,157,563,787,0
2026-08-18T15:57:00.338611,512,483,156,156,561,786,0
2026-08-18T15:57:00.338611,511,483,156,156,562,785,0
2026-08-18T15:57:00.341650,511,484,157,157,561,786,0
2026-08-18T15:57:00.342672,513,483,156,155,561,785,0
2026-08-18T15:57:00.342672,511,482,156,156,561,785,0
2026-08-18T15:57:00.346657,511,482,157,157,562,786,0
2026-08-18T15:57:00.346657,512,484,156,157,561,786,0
2026-08-18T15:57:00.346657,512,483,157,156,562,784,0
2026-08-18T15:57:00.350671,511,482,156,156,561,785,0
2026-08-18T15:57:00.350671,512,482,156,158,561,785,0
2026-08-18T15:57:00.350671,513,482,157,156,561,785,0
2026-08-18T15:57:00.354752,512,482,157,156,562,786,0
2026-08-18T15:57:00.354752,513,482,156,156,561,786,0
2026-08-18T15:57:00.355735,512,483,156,156,562,786,0
2026-08-18T15:57:00.358736,511,483,156,157,561,785,0
2026-08-18T15:57:00.358736,512,482,156,156,561,786,0
2026-08-18T15:57:00.359735,512,482,156,156,561,785,0
2026-08-18T15:57:00.362750,512,481,156,157,562,784,0
2026-08-18T15:57:00.362750,511,482,156,157,563,783,0
2026-08-18T15:57:00.363750,511,481,157,156,562,783,0
2026-08-18T15:57:00.366765,511,482,157,157,563,785,0
2026-08-18T15:57:00.366765,513,480,156,157,563,784,0
2026-08-18T15:57:00.367993,512,481,156,156,563,783,0
2026-08-18T15:57:00.371006,512,482,156,157,564,784,0
2026-08-18T15:57:00.371006,512,481,156,156,563,784,0
2026-08-18T15:57:00.372014,512,482,156,156,563,783,0
2026-08-18T15:57:00.374993,511,480,156,156,564,784,0
2026-08-18T15:57:00.374993,511,480,157,157,564,783,0
2026-08-18T15:57:00.375992,511,480,157,156,564,782,0
2026-08-18T15:57:00.379433,513,480,156,156,563,783,0
2026-08-18T15:57:00.379433,512,480,156,156,563,782,0
2026-08-18T15:57:00.380450,512,481,156,157,564,783,0
2026-08-18T15:57:00.383448,511,479,156,157,564,783,0
2026-08-18T15:57:00.383448,512,480,157,156,564,784,0
2026-08-18T15:57:00.384448,512,480,157,157,563,783,0
2026-08-18T15:57:00.387449,511,480,157,156,563,784,0
2026-08-18T15:57:00.387449,512,481,156,156,563,782,0
2026-08-18T15:57:00.388449,512,481,157,156,563,784,0
2026-08-18T15:57:00.391614,511,480,157,157,563,784,0
2026-08-18T15:57:00.391614,511,481,157,156,562,784,0
2026-08-18T15:57:00.392710,511,481,157,156,562,785,0
2026-08-18T15:57:00.395063,511,480,156,157,563,785,0
2026-08-18T15:57:00.396081,511,481,156,156,562,783,0
2026-08-18T15:57:00.396081,512,481,156,157,563,785,0
2026-08-18T15:57:00.399576,510,481,158,157,563,786,0
2026-08-18T15:57:00.400057,511,482,156,156,563,785,0
2026-08-18T15:57:00.400057,511,481,156,156,563,785,0
2026-08-18T15:57:00.403207,511,481,157,157,561,784,0
2026-08-18T15:57:00.404206,512,481,157,157,563,785,0
2026-08-18T15:57:00.404206,511,481,157,157,562,786,0
2026-08-18T15:57:00.407753,510,480,157,157,563,785,0
2026-08-18T15:57:00.407753,510,481,156,156,562,784,0
2026-08-18T15:57:00.408739,511,481,156,158,562,786,0
2026-08-18T15:57:00.411775,510,481,155,157,562,785,0
2026-08-18T15:57:00.411775,512,482,156,157,563,785,0
2026-08-18T15:57:00.412775,511,481,156,157,562,785,0
2026-08-18T15:57:00.415774,511,482,157,157,563,786,0
2026-08-18T15:57:00.415774,512,482,157,157,562,786,0
2026-08-18T15:57:00.416773,511,481,156,157,563,784,0
2026-08-18T15:57:00.420211,511,480,156,157,563,784,0
2026-08-18T15:57:00.420211,511,482,156,156,562,784,0
2026-08-18T15:57:00.421217,511,480,156,157,562,785,0
2026-08-18T15:57:00.424215,511,481,156,157,564,785,0
2026-08-18T15:57:00.424215,511,482,156,157,563,785,0
2026-08-18T15:57:00.425218,511,482,157,156,562,785,0
2026-08-18T15:57:00.428231,511,481,156,157,563,785,0
2026-08-18T15:57:00.428231,511,481,157,156,563,785,0
2026-08-18T15:57:00.429215,510,480,156,157,563,785,0
2026-08-18T15:57:00.432219,511,481,157,157,563,785,0
2026-08-18T15:57:00.433216,511,482,157,157,562,785,0
2026-08-18T15:57:00.433216,511,481,156,157,564,786,0
2026-08-18T15:57:00.436788,511,481,157,156,563,785,0
2026-08-18T15:57:00.436788,511,481,157,156,564,784,0
2026-08-18T15:57:00.436788,511,480,156,157,563,784,0
2026-08-18T15:57:00.440090,512,481,157,157,563,785,0
2026-08-18T15:57:00.441097,512,482,157,157,563,784,0
2026-08-18T15:57:00.441097,510,480,157,156,562,784,0
2026-08-18T15:57:00.444640,513,481,156,156,563,785,0
2026-08-18T15:57:00.444640,510,480,157,156,563,784,0
2026-08-18T15:57:00.445641,511,480,157,157,563,784,0
2026-08-18T15:57:00.448990,511,480,157,156,563,783,0
2026-08-18T15:57:00.448990,512,480,157,157,563,783,0
2026-08-18T15:57:00.449564,511,481,156,156,563,784,0
2026-08-18T15:57:00.453263,513,481,156,156,563,783,0
2026-08-18T15:57:00.453263,511,481,157,156,564,784,0
2026-08-18T15:57:00.453263,511,479,157,157,564,785,0
2026-08-18T15:57:00.457261,511,481,157,156,563,783,0
2026-08-18T15:57:00.457261,511,481,157,156,564,783,0
2026-08-18T15:57:00.457261,511,480,157,156,563,785,0
2026-08-18T15:57:00.460260,512,480,157,156,564,783,0
2026-08-18T15:57:00.461570,510,480,157,156,563,784,0
2026-08-18T15:57:00.461570,511,481,156,156,563,783,0
2026-08-18T15:57:00.464746,511,480,157,157,563,784,0
2026-08-18T15:57:00.465746,511,482,156,157,563,784,0
2026-08-18T15:57:00.466234,512,480,156,156,562,784,0
2026-08-18T15:57:00.468907,513,481,157,156,563,784,0
2026-08-18T15:57:00.469908,510,480,156,156,564,784,0
2026-08-18T15:57:00.469908,512,481,156,156,563,783,0
2026-08-18T15:57:00.472907,512,481,156,156,563,783,0
2026-08-18T15:57:00.473907,511,481,157,156,563,784,0
2026-08-18T15:57:00.473907,511,482,156,156,562,785,0
2026-08-18T15:57:00.476908,511,481,156,156,563,783,0
2026-08-18T15:57:00.477906,512,481,157,156,563,784,0
2026-08-18T15:57:00.477906,512,481,157,156,563,784,0
2026-08-18T15:57:00.481927,511,481,157,156,562,784,0
2026-08-18T15:57:00.481927,511,481,156,156,563,784,0
2026-08-18T15:57:00.481927,512,481,156,155,562,785,0
2026-08-18T15:57:00.485583,513,481,157,156,562,783,0
2026-08-18T15:57:00.485583,510,481,156,156,563,783,0
2026-08-18T15:57:00.486561,512,480,157,156,562,783,0
2026-08-18T15:57:00.489561,511,482,157,156,563,784,0
2026-08-18T15:57:00.489561,510,481,156,156,561,784,0
2026-08-18T15:57:00.490562,512,481,156,155,564,783,0
2026-08-18T15:57:00.494159,512,481,156,156,563,784,0
2026-08-18T15:57:00.494159,511,481,156,156,564,785,0
2026-08-18T15:57:00.494159,512,480,156,156,563,783,0
2026-08-18T15:57:00.497920,511,481,157,156,563,784,0
2026-08-18T15:57:00.497920,512,481,156,156,563,784,0
2026-08-18T15:57:00.497920,512,480,156,155,564,784,0
2026-08-18T15:57:00.502408,511,481,156,156,563,783,0
2026-08-18T15:57:00.502408,511,480,156,156,563,783,0
2026-08-18T15:57:00.502408,513,481,156,156,562,783,0
2026-08-18T15:57:00.506423,511,482,157,156,563,783,0
2026-08-18T15:57:00.506423,511,479,157,157,565,782,0
2026-08-18T15:57:00.507417,513,480,156,156,564,784,0
2026-08-18T15:57:00.510424,512,480,156,156,564,782,0
2026-08-18T15:57:00.510424,513,480,156,157,565,782,0
2026-08-18T15:57:00.511425,513,480,156,156,566,780,0
2026-08-18T15:57:00.514632,512,480,157,157,563,781,0
2026-08-18T15:57:00.514966,512,479,156,157,563,782,0
2026-08-18T15:57:00.515962,511,481,157,157,562,782,0
2026-08-18T15:57:00.518149,510,480,157,157,563,782,0
2026-08-18T15:57:00.518927,511,480,156,156,561,783,0
2026-08-18T15:57:00.520069,511,480,157,157,562,782,0
2026-08-18T15:57:00.522066,511,480,156,157,560,783,0
2026-08-18T15:57:00.523066,510,482,156,157,560,785,0
2026-08-18T15:57:00.524067,510,481,156,157,559,785,0
2026-08-18T15:57:00.526369,508,482,156,156,560,786,0
2026-08-18T15:57:00.527380,511,482,156,157,559,786,0
2026-08-18T15:57:00.527380,510,482,157,157,558,786,0
2026-08-18T15:57:00.530379,510,482,156,157,559,786,0
2026-08-18T15:57:00.531381,509,483,156,157,560,787,0
2026-08-18T15:57:00.531381,511,482,157,156,559,786,0
2026-08-18T15:57:00.534686,509,482,157,157,561,787,0
2026-08-18T15:57:00.535685,511,482,156,157,559,785,0
2026-08-18T15:57:00.535685,510,481,156,156,560,785,0
2026-08-18T15:57:00.538683,510,482,156,157,561,786,0
2026-08-18T15:57:00.539684,511,482,156,156,560,786,0
2026-08-18T15:57:00.539684,510,482,156,156,560,787,0
2026-08-18T15:57:00.542683,509,483,157,157,561,787,0
2026-08-18T15:57:00.543684,510,482,156,156,559,788,0
2026-08-18T15:57:00.543684,510,483,156,157,560,789,0
2026-08-18T15:57:00.546684,510,484,156,156,559,789,0
2026-08-18T15:57:00.547683,511,483,156,157,561,790,0
2026-08-18T15:57:00.547683,510,484,156,156,560,789,0
2026-08-18T15:57:00.551225,509,483,155,157,560,789,0
2026-08-18T15:57:00.551225,511,483,157,156,560,789,0
2026-08-18T15:57:00.552225,511,484,156,156,562,791,0
2026-08-18T15:57:00.555224,510,484,158,156,561,789,0
2026-08-18T15:57:00.556226,512,484,156,156,562,790,0
2026-08-18T15:57:00.556226,511,484,157,156,561,790,0
2026-08-18T15:57:00.559712,511,483,157,155,562,790,0
2026-08-18T15:57:00.559712,511,484,157,157,561,789,0
2026-08-18T15:57:00.559712,510,484,157,156,561,789,0
2026-08-18T15:57:00.563784,511,484,157,156,561,790,0
2026-08-18T15:57:00.563784,511,485,156,156,562,790,0
2026-08-18T15:57:00.563784,511,486,156,156,561,789,0
2026-08-18T15:57:00.566860,510,484,157,157,561,791,0
2026-08-18T15:57:00.568135,512,486,156,157,562,791,0
2026-08-18T15:57:00.568135,511,487,156,156,561,791,0
2026-08-18T15:57:00.571165,511,486,156,156,562,792,0
2026-08-18T15:57:00.572162,513,485,157,156,562,792,0
2026-08-18T15:57:00.572162,512,485,157,157,563,793,0
2026-08-18T15:57:00.576083,512,485,157,157,563,792,0
2026-08-18T15:57:00.576083,513,485,156,156,564,793,0
2026-08-18T15:57:00.576083,512,486,156,157,563,791,0
2026-08-18T15:57:00.579824,512,486,156,157,564,792,0
2026-08-18T15:57:00.579824,514,487,156,156,566,792,0
2026-08-18T15:57:00.580812,514,487,156,156,564,796,0
2026-08-18T15:57:00.583910,514,488,157,157,564,795,0
2026-08-18T15:57:00.583910,515,490,156,156,564,798,0
2026-08-18T15:57:00.585093,516,491,157,158,565,798,0
2026-08-18T15:57:00.587657,515,490,157,156,565,799,0
2026-08-18T15:57:00.587657,515,488,156,156,567,798,0
2026-08-18T15:57:00.589168,516,488,157,156,567,798,0
2026-08-18T15:57:00.591683,517,488,157,157,569,798,0
2026-08-18T15:57:00.592692,517,487,157,157,570,798,0
2026-08-18T15:57:00.592692,517,486,157,156,571,797,0
2026-08-18T15:57:00.596079,516,487,157,157,571,797,0
2026-08-18T15:57:00.596079,518,488,157,157,572,797,0
2026-08-18T15:57:00.597062,517,487,157,157,572,799,0
2026-08-18T15:57:00.597062,518,489,157,157,571,803,0
2026-08-18T15:57:00.600130,519,492,157,157,571,804,0
2026-08-18T15:57:00.600130,519,492,156,157,572,805,0
2026-08-18T15:57:00.601304,520,491,156,156,573,805,0
2026-08-18T15:57:00.604381,520,492,156,156,574,804,0
2026-08-18T15:57:00.604381,521,491,158,156,575,806,0
2026-08-18T15:57:00.605381,521,491,157,156,577,805,0
2026-08-18T15:57:00.608639,522,490,156,156,577,807,0
2026-08-18T15:57:00.608639,524,494,157,156,579,811,0
2026-08-18T15:57:00.609637,524,492,157,156,577,805,0
2026-08-18T15:57:00.611846,527,494,156,156,582,813,0
2026-08-18T15:57:00.613221,525,494,156,156,582,811,0
2026-08-18T15:57:00.613221,526,493,157,157,584,815,0
2026-08-18T15:57:00.616614,527,494,156,156,586,813,0
2026-08-18T15:57:00.619771,527,492,157,156,586,814,0
2026-08-18T15:57:00.619771,529,495,157,156,585,813,0
2026-08-18T15:57:00.620775,530,493,156,156,586,812,0
2026-08-18T15:57:00.620775,529,495,156,157,586,813,0
2026-08-18T15:57:00.621773,529,493,157,157,586,813,0
2026-08-18T15:57:00.624770,529,494,156,156,585,812,0
2026-08-18T15:57:00.624770,528,493,157,156,585,812,0
2026-08-18T15:57:00.625773,528,493,156,156,585,812,0
2026-08-18T15:57:00.629075,529,494,157,156,584,812,0
2026-08-18T15:57:00.629075,527,493,157,157,586,812,0
2026-08-18T15:57:00.630070,529,493,156,156,585,811,0
2026-08-18T15:57:00.633360,529,493,156,156,584,814,0
2026-08-18T15:57:00.633360,527,496,157,157,584,815,0
2026-08-18T15:57:00.634504,527,496,157,157,584,818,0
2026-08-18T15:57:00.636210,528,497,156,156,584,818,0
2026-08-18T15:57:00.637705,527,497,157,157,584,819,0
2026-08-18T15:57:00.637705,529,497,156,157,585,819,0
2026-08-18T15:57:00.641626,530,497,156,156,585,818,0
2026-08-18T15:57:00.641626,529,497,157,156,586,816,0
2026-08-18T15:57:00.641626,530,496,157,156,588,817,0
2026-08-18T15:57:00.645321,532,496,156,156,587,819,0
2026-08-18T15:57:00.645321,530,497,156,157,589,818,0
2026-08-18T15:57:00.646328,532,496,156,157,589,818,0
2026-08-18T15:57:00.649688,530,497,156,156,589,818,0
2026-08-18T15:57:00.650260,530,497,157,157,589,819,0
2026-08-18T15:57:00.650883,530,496,156,156,588,820,0
2026-08-18T15:57:00.653250,531,496,156,156,588,820,0
2026-08-18T15:57:00.654112,530,496,157,157,588,818,0
2026-08-18T15:57:00.654621,530,496,156,157,588,819,0
2026-08-18T15:57:00.657971,530,496,156,157,587,819,0
2026-08-18T15:57:00.657971,530,497,156,156,587,819,0
2026-08-18T15:57:00.657971,530,495,156,156,588,819,0
2026-08-18T15:57:00.661490,532,496,156,156,587,819,0
2026-08-18T15:57:00.662475,529,496,157,157,587,819,0
2026-08-18T15:57:00.662475,530,496,156,156,588,819,0
2026-08-18T15:57:00.665472,530,496,156,156,587,818,0
2026-08-18T15:57:00.666298,531,496,157,156,588,819,0
2026-08-18T15:57:00.666744,530,495,157,157,588,819,0
2026-08-18T15:57:00.669270,531,496,156,156,587,818,0
2026-08-18T15:57:00.669270,530,497,156,157,588,819,0
2026-08-18T15:57:00.670760,531,496,156,157,588,819,0
2026-08-18T15:57:00.674183,530,497,156,156,586,817,0
2026-08-18T15:57:00.674183,529,496,157,156,588,819,0
2026-08-18T15:57:00.674183,530,495,156,155,588,817,0
2026-08-18T15:57:00.678184,531,496,156,156,587,817,0
2026-08-18T15:57:00.678184,530,496,156,156,587,818,0
2026-08-18T15:57:00.678184,531,495,156,157,588,817,0
2026-08-18T15:57:00.682194,531,497,157,157,588,817,0
2026-08-18T15:57:00.682893,530,496,157,156,587,817,0
2026-08-18T15:57:00.682893,530,495,156,156,587,816,0
2026-08-18T15:57:00.685546,529,496,156,156,588,816,0
2026-08-18T15:57:00.686979,529,496,157,156,589,817,0
2026-08-18T15:57:00.686979,531,497,157,156,588,816,0
2026-08-18T15:57:00.689915,529,496,157,157,587,816,0
2026-08-18T15:57:00.690914,530,496,156,156,588,818,0
2026-08-18T15:57:00.690914,530,497,156,156,588,816,0
2026-08-18T15:57:00.694911,529,496,156,156,589,817,0
2026-08-18T15:57:00.694911,530,494,157,155,588,817,0
2026-08-18T15:57:00.694911,531,496,156,156,588,817,0
2026-08-18T15:57:00.698911,530,496,156,156,587,817,0
2026-08-18T15:57:00.698911,530,495,157,156,587,817,0
2026-08-18T15:57:00.700074,530,496,156,156,588,818,0
2026-08-18T15:57:00.703024,530,496,156,156,588,819,0
2026-08-18T15:57:00.703024,530,494,157,157,587,817,0
2026-08-18T15:57:00.703024,530,496,157,156,588,817,0
2026-08-18T15:57:00.706227,529,496,157,156,588,818,0
2026-08-18T15:57:00.707234,530,494,156,157,587,818,0
2026-08-18T15:57:00.707234,530,497,157,156,587,818,0
2026-08-18T15:57:00.711238,531,495,156,156,587,817,0
2026-08-18T15:57:00.711238,530,495,155,157,588,818,0
2026-08-18T15:57:00.711238,531,496,157,156,587,816,0
2026-08-18T15:57:00.715233,530,495,156,157,588,818,0
2026-08-18T15:57:00.715233,531,494,157,157,587,818,0
2026-08-18T15:57:00.716234,531,496,157,156,587,817,0
2026-08-18T15:57:00.718943,530,495,157,157,587,817,0
2026-08-18T15:57:00.719942,529,493,157,156,589,818,0
2026-08-18T15:57:00.719942,531,496,157,156,588,817,0
2026-08-18T15:57:00.723374,530,495,157,157,589,817,0
2026-08-18T15:57:00.723374,530,494,157,157,588,818,0
2026-08-18T15:57:00.723374,530,496,157,156,587,816,0
2026-08-18T15:57:00.726795,530,496,156,156,588,818,0
2026-08-18T15:57:00.727799,529,494,157,155,589,818,0
2026-08-18T15:57:00.727799,531,496,157,156,587,819,0
2026-08-18T15:57:00.730809,529,497,157,156,588,819,0
2026-08-18T15:57:00.731793,529,495,157,156,587,820,0
2026-08-18T15:57:00.731793,531,497,157,156,587,819,0
2026-08-18T15:57:00.735713,529,496,157,156,586,819,0
2026-08-18T15:57:00.735713,528,497,157,157,586,820,0
2026-08-18T15:57:00.735713,529,497,157,156,586,821,0
2026-08-18T15:57:00.738904,528,496,157,156,587,821,0
2026-08-18T15:57:00.740197,529,496,156,156,587,819,0
2026-08-18T15:57:00.740197,530,497,157,157,587,820,0
2026-08-18T15:57:00.743205,528,497,156,157,587,819,0
2026-08-18T15:57:00.744202,529,495,157,157,588,821,0
2026-08-18T15:57:00.744202,530,496,157,157,587,819,0
2026-08-18T15:57:00.747206,530,497,157,156,587,819,0
2026-08-18T15:57:00.748220,529,496,156,156,587,819,0
2026-08-18T15:57:00.748220,530,497,157,157,587,820,0
2026-08-18T15:57:00.752195,528,497,157,157,587,819,0
2026-08-18T15:57:00.752195,529,496,157,156,586,821,0
2026-08-18T15:57:00.752195,529,497,157,156,587,820,0
2026-08-18T15:57:00.756200,529,495,156,156,586,820,0
2026-08-18T15:57:00.757196,530,496,156,156,587,821,0
2026-08-18T15:57:00.757196,529,496,157,157,587,820,0
2026-08-18T15:57:00.760201,528,497,157,157,587,819,0
2026-08-18T15:57:00.760201,530,496,156,157,585,819,0
2026-08-18T15:57:00.761200,530,497,157,157,587,820,0
2026-08-18T15:57:00.764201,528,495,156,157,587,821,0
2026-08-18T15:57:00.764201,530,496,157,156,586,819,0
2026-08-18T15:57:00.764201,529,497,156,157,587,819,0
2026-08-18T15:57:00.767889,528,497,156,157,587,820,0
2026-08-18T15:57:00.768919,529,496,156,157,587,821,0
2026-08-18T15:57:00.768919,529,496,156,157,587,821,0
2026-08-18T15:57:00.771903,531,497,156,157,586,819,0
2026-08-18T15:57:00.772929,531,497,156,156,585,819,0
2026-08-18T15:57:00.772929,529,497,157,156,586,820,0
2026-08-18T15:57:00.776175,529,496,156,157,586,820,0
2026-08-18T15:57:00.777187,529,496,157,156,587,820,0
2026-08-18T15:57:00.777187,528,497,156,157,587,819,0
2026-08-18T15:57:00.780178,529,495,156,155,587,820,0
2026-08-18T15:57:00.781178,531,497,156,156,586,820,0
2026-08-18T15:57:00.781178,529,496,157,156,586,820,0
2026-08-18T15:57:00.784348,529,496,157,157,587,820,0
2026-08-18T15:57:00.784348,530,496,156,156,586,820,0
2026-08-18T15:57:00.785790,528,497,157,156,586,820,0
2026-08-18T15:57:00.788798,529,496,157,156,587,821,0
2026-08-18T15:57:00.788798,528,497,156,156,587,821,0
2026-08-18T15:57:00.788798,529,496,157,157,586,821,0
2026-08-18T15:57:00.792815,529,496,156,157,586,821,0
2026-08-18T15:57:00.792815,528,497,157,157,587,819,0
2026-08-18T15:57:00.792815,529,496,157,157,586,820,0
2026-08-18T15:57:00.797321,529,496,157,156,587,820,0
2026-08-18T15:57:00.797321,529,497,157,156,586,819,0
2026-08-18T15:57:00.797321,528,497,156,157,587,820,0
2026-08-18T15:57:00.800864,530,496,156,157,587,820,0
2026-08-18T15:57:00.801533,529,497,157,156,586,820,0
2026-08-18T15:57:00.801533,529,497,157,156,587,819,0
2026-08-18T15:57:00.804563,529,496,156,157,587,819,0
2026-08-18T15:57:00.805542,529,497,157,156,588,819,0
2026-08-18T15:57:00.806540,529,497,158,156,587,819,0
2026-08-18T15:57:00.809567,530,496,156,155,587,820,0
2026-08-18T15:57:00.809567,529,497,157,156,587,820,0
2026-08-18T15:57:00.809567,530,498,156,157,586,819,0
2026-08-18T15:57:00.812918,529,496,157,157,587,821,0
2026-08-18T15:57:00.813904,529,497,157,157,587,820,0
2026-08-18T15:57:00.813904,528,496,158,157,587,821,0
2026-08-18T15:57:00.817590,529,496,157,156,586,820,0
2026-08-18T15:57:00.817590,530,497,156,156,587,820,0
2026-08-18T15:57:00.818664,528,497,156,156,586,819,0
2026-08-18T15:57:00.820683,529,497,157,157,587,819,0
2026-08-18T15:57:00.822148,528,497,156,156,587,819,0
2026-08-18T15:57:00.822148,529,496,156,157,587,819,0
2026-08-18T15:57:00.825158,530,496,156,156,587,820,0
2026-08-18T15:57:00.826161,529,498,156,156,586,820,0
2026-08-18T15:57:00.826161,529,498,156,157,587,819,0
2026-08-18T15:57:00.829156,529,497,156,156,586,820,0
2026-08-18T15:57:00.830156,529,498,157,156,587,819,0
2026-08-18T15:57:00.831158,528,497,157,156,586,819,0
2026-08-18T15:57:00.833545,530,496,157,157,588,820,0
2026-08-18T15:57:00.834667,529,498,157,156,586,820,0
2026-08-18T15:57:00.834667,528,497,156,156,587,821,0
2026-08-18T15:57:00.838194,529,496,157,156,587,820,0
2026-08-18T15:57:00.838194,529,498,157,157,587,820,0
2026-08-18T15:57:00.839180,529,496,157,157,587,820,0
2026-08-18T15:57:00.842178,530,496,157,157,586,819,0
2026-08-18T15:57:00.842178,529,497,157,157,586,819,0
2026-08-18T15:57:00.842178,529,497,156,157,587,820,0
2026-08-18T15:57:00.846179,530,497,157,156,587,818,0
2026-08-18T15:57:00.846179,529,498,157,156,587,819,0
2026-08-18T15:57:00.847180,528,497,157,157,587,819,0
2026-08-18T15:57:00.850116,530,496,157,157,586,820,0
2026-08-18T15:57:00.850116,530,498,156,157,586,820,0
2026-08-18T15:57:00.851230,529,496,156,156,586,821,0
2026-08-18T15:57:00.854237,530,497,157,156,586,820,0
2026-08-18T15:57:00.854237,528,497,156,156,587,820,0
2026-08-18T15:57:00.855235,529,497,157,156,587,820,0
2026-08-18T15:57:00.858235,530,497,157,156,587,819,0
2026-08-18T15:57:00.858235,529,497,157,156,587,819,0
2026-08-18T15:57:00.859237,529,495,156,157,586,820,0
2026-08-18T15:57:00.862290,530,497,157,157,586,819,0
2026-08-18T15:57:00.862290,528,497,158,157,587,819,0
2026-08-18T15:57:00.863290,528,497,157,156,586,820,0
2026-08-18T15:57:00.866883,529,497,156,157,587,818,0
2026-08-18T15:57:00.867212,529,496,156,157,587,819,0
2026-08-18T15:57:00.867686,529,496,156,157,587,818,0
2026-08-18T15:57:00.870996,530,496,157,156,587,819,0
2026-08-18T15:57:00.870996,529,496,156,157,588,820,0
2026-08-18T15:57:00.870996,529,497,156,156,587,820,0
2026-08-18T15:57:00.874990,531,497,157,156,588,820,0
2026-08-18T15:57:00.874990,528,498,156,157,587,820,0
2026-08-18T15:57:00.875980,529,496,157,156,586,820,0
2026-08-18T15:57:00.878488,530,496,156,156,587,820,0
2026-08-18T15:57:00.879498,528,497,157,157,587,821,0
2026-08-18T15:57:00.879498,530,496,156,156,587,819,0
2026-08-18T15:57:00.882960,530,496,157,156,586,820,0
2026-08-18T15:57:00.882960,528,497,156,157,587,819,0
2026-08-18T15:57:00.884012,528,497,157,156,587,820,0
2026-08-18T15:57:00.887010,530,498,156,156,587,821,0
2026-08-18T15:57:00.888009,529,497,157,157,587,819,0
2026-08-18T15:57:00.888009,529,497,157,157,587,820,0
2026-08-18T15:57:00.891021,530,497,156,156,587,820,0
