timestamp,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5
2026-08-11T06:41:32.004791,36,38,44,42,49,44
2026-08-11T06:41:32.920735,37,38,44,44,50,45
2026-08-11T06:41:32.974349,37,39,44,42,50,44
2026-08-11T06:41:33.024565,37,39,44,42,49,45
2026-08-11T06:41:33.076580,37,38,44,42,50,45
2026-08-11T06:41:33.130212,38,39,44,43,50,45
2026-08-11T06:41:33.183209,37,38,44,42,49,44
2026-08-11T06:41:33.236710,37,39,44,42,50,45
2026-08-11T06:41:33.289740,38,39,44,43,51,45
2026-08-11T06:41:33.342828,37,39,44,42,50,45
2026-08-11T06:41:33.395739,37,40,44,42,50,45
2026-08-11T06:41:33.445821,38,39,44,43,51,46
2026-08-11T06:41:33.498819,37,39,44,42,50,44
2026-08-11T06:41:33.551632,38,40,44,43,51,46
2026-08-11T06:41:33.604697,37,40,44,43,51,46
2026-08-11T06:41:33.658544,37,39,44,43,51,45
2026-08-11T06:41:33.711636,38,39,45,43,52,46
2026-08-11T06:41:33.765091,38,39,44,43,51,45
2026-08-11T06:41:33.818342,38,39,44,42,52,46
2026-08-11T06:41:33.871587,39,40,44,43,51,46
2026-08-11T06:41:33.924775,38,40,44,43,51,45
2026-08-11T06:41:33.977203,37,39,44,44,50,45
2026-08-11T06:41:34.027272,38,40,45,43,51,45
2026-08-11T06:41:34.080395,38,39,43,42,51,45
2026-08-11T06:41:34.132937,37,40,44,43,51,46
2026-08-11T06:41:34.187655,38,40,44,43,51,46
2026-08-11T06:41:34.239532,38,40,44,42,50,45
2026-08-11T06:41:34.289577,38,40,44,42,50,44
2026-08-11T06:41:34.342797,37,39,43,42,49,44
2026-08-11T06:41:34.395997,37,39,44,42,50,44
2026-08-11T06:41:34.448560,38,40,44,43,50,45
2026-08-11T06:41:34.501919,37,40,44,42,49,44
2026-08-11T06:41:34.555720,38,39,45,43,50,44
2026-08-11T06:41:34.608309,40,40,45,43,50,46
2026-08-11T06:41:34.658574,38,40,44,43,51,46
2026-08-11T06:41:34.711308,39,41,45,43,51,47
2026-08-11T06:41:34.764614,38,40,44,43,48,44
2026-08-11T06:41:34.818090,44,44,50,49,56,53
2026-08-11T06:41:34.870778,42,44,47,47,53,50
2026-08-11T06:41:34.924807,39,40,43,43,48,45
2026-08-11T06:41:34.976805,39,41,45,44,50,47
2026-08-11T06:41:35.042804,49,50,54,54,63,62
2026-08-11T06:41:35.095804,53,52,59,58,67,68
2026-08-11T06:41:35.149014,67,64,74,74,86,90
2026-08-11T06:41:35.202778,84,79,95,93,108,116
2026-08-11T06:41:35.255808,79,75,90,88,102,110
2026-08-11T06:41:35.308717,76,72,85,83,97,103
2026-08-11T06:41:35.358762,67,65,76,74,87,91
2026-08-11T06:41:35.411035,75,71,84,82,100,103
2026-08-11T06:41:35.464480,81,77,92,90,108,114
2026-08-11T06:41:35.517579,93,87,107,104,126,134
2026-08-11T06:41:35.567579,96,91,110,106,127,138
2026-08-11T06:41:35.620106,110,102,127,123,146,160
2026-08-11T06:41:35.673919,106,99,122,118,141,154
2026-08-11T06:41:35.726959,103,96,117,114,136,148
2026-08-11T06:41:35.779791,102,96,118,115,137,149
2026-08-11T06:41:35.832907,103,96,118,114,136,149
